Time,load,pv,schedule
2016-01-01 00:00:00,0.011886246327641098,0.00028928025121459394,-0.011596966076426504
2016-01-01 00:15:00,0.0410388447933982,0.0010153083026597425,-0.040023536490738455
2016-01-01 00:30:00,0.0406771589865564,0.0010496503160109998,-0.039627508670545396
2016-01-01 00:45:00,0.0405878697548583,0.001459552673388807,-0.039128317081469494
2016-01-01 01:00:00,0.0408237818838657,0.004282757696518262,-0.036541024187347435
2016-01-01 01:15:00,0.0407177271612198,0.00434998693542139,-0.0363677402257984
2016-01-01 01:30:00,0.0155266774334944,0.008665112982257635,-0.006861564451236764
2016-01-01 01:45:00,0.0163007931439657,0.005184680447370506,-0.011116112696595196
2016-01-01 02:00:00,0.0322130119232581,0.013962460016977896,-0.018250551906280207
2016-01-01 02:15:00,0.0091297259677855,0.014084255938233346,0.004954529970447846
2016-01-01 02:30:00,0.0193711826356853,0.01846629874283388,-0.00090488389285142
2016-01-01 02:45:00,0.028851808922693505,0.03589235861531408,0.007040549692620572
2016-01-01 03:00:00,0.0092306359903934,0.022354434363648673,0.013123798373255273
2016-01-01 03:15:00,0.021129578178791,0.05375693964176063,0.03262736146296963
2016-01-01 03:30:00,0.0261416596035054,0.05895311739072338,0.032811457787217974
2016-01-01 03:45:00,0.009300330445916,0.0041099014790631,-0.005190428966852899
2016-01-01 04:00:00,0.0264843050659245,0.07814525241178687,0.051660947345862365
2016-01-01 04:15:00,0.0405926330346124,0.008411655470663968,-0.03218097756394843
2016-01-01 04:30:00,0.040739211280267,0.17976931883180194,0.13903010755153494
2016-01-01 04:45:00,0.0405072188688263,0.012948784760918538,-0.027558434107907762
2016-01-01 05:00:00,0.0364741472516811,0.03420316526821448,-0.002270981983466619
2016-01-01 05:15:00,0.0093203889536746,0.12577684307578504,0.11645645412211045
2016-01-01 05:30:00,0.0255923848829077,0.15036880016116938,0.12477641527826168
2016-01-01 05:45:00,0.022564346575841502,0.020608746000383885,-0.0019556005754576174
2016-01-01 06:00:00,0.0093104882929739,0.10535523672506839,0.09604474843209448
2016-01-01 06:15:00,0.0288361838358345,0.06969577811895784,0.04085959428312334
2016-01-01 06:30:00,0.0174818311447777,0.032939043392583946,0.015457212247806246
2016-01-01 06:45:00,0.0095341104278976,0.5586626882679105,0.5491285778400129
2016-01-01 07:00:00,0.0343575411533087,1.0,0.9656424588466913
