,load,pv,schedule
2021-01-01 00:00:00,0.33529976779681053,0.0,-0.33529976779681053
2021-01-01 01:00:00,0.4996924252484762,0.0,-0.4996924252484762
2021-01-01 02:00:00,0.2667706334505003,0.0,-0.2667706334505003
2021-01-01 03:00:00,0.4608008425902646,0.0,-0.4608008425902646
2021-01-01 04:00:00,0.11220818222652904,0.0,-0.11220818222652904
2021-01-01 05:00:00,0.010656483870989131,0.0,-0.010656483870989131
2021-01-01 06:00:00,0.19898532043778927,0.0,-0.19898532043778927
2021-01-01 07:00:00,0.016204603746678262,0.0,-0.016204603746678262
2021-01-01 08:00:00,0.45168866740722297,0.0,-0.45168866740722297
2021-01-01 09:00:00,0.07680159196447119,0.0,-0.07680159196447119
2021-01-01 10:00:00,0.5863080803210022,0.0,-0.5863080803210022
2021-01-01 11:00:00,0.49502956552836314,0.0,-0.49502956552836314
2021-01-01 12:00:00,0.4282987074890196,0.0,-0.4282987074890196
2021-01-01 13:00:00,0.5181728084663054,0.0,-0.5181728084663054
2021-01-01 14:00:00,0.5834082967668657,0.0,-0.5834082967668657
2021-01-01 15:00:00,0.4337450173219446,0.0,-0.4337450173219446
2021-01-01 16:00:00,0.5571382254374746,0.0,-0.5571382254374746
2021-01-01 17:00:00,0.3048793422953687,0.0,-0.3048793422953687
2021-01-01 18:00:00,0.14182435228218956,0.0,-0.14182435228218956
2021-01-01 19:00:00,0.4596930087387933,0.0,-0.4596930087387933
2021-01-01 20:00:00,0.5993145076364762,0.0,-0.5993145076364762
2021-01-01 21:00:00,0.34384010421078076,0.0,-0.34384010421078076
2021-01-01 22:00:00,0.5455554436372627,0.0,-0.5455554436372627
2021-01-01 23:00:00,0.10276909802481952,0.0,-0.10276909802481952
2021-01-02 00:00:00,0.412186174183491,0.0,-0.412186174183491
2021-01-02 01:00:00,0.05664798260229881,0.0,-0.05664798260229881
2021-01-02 02:00:00,0.4845104843732651,0.0,-0.4845104843732651
2021-01-02 03:00:00,0.12008524232762739,0.0,-0.12008524232762739
2021-01-02 04:00:00,0.5002793520527259,0.0,-0.5002793520527259
