,load,pv,schedule,price
2021-01-01 00:00:00,0.3282742773078335,7.199731984382617e-05,-0.3282022799879897,0.0487094992071986
2021-01-01 01:00:00,0.09413385814912528,0.0008602704789362948,-0.09327358767018899,0.19942905932020655
2021-01-01 02:00:00,0.31919206048352416,0.0023964528065169174,-0.31679560767700726,0.10543507580241439
2021-01-01 03:00:00,0.3890040033438503,0.0016913647616686915,-0.3873126385821816,0.22702166794587314
2021-01-01 04:00:00,0.5762890339034611,0.04291415009556576,-0.5333748838078953,0.11671268875057435
2021-01-01 05:00:00,0.6440718807832331,0.09166360809740093,-0.5524082726858321,0.08113128305768245
2021-01-01 06:00:00,0.3196111025744442,0.015638732185467102,-0.30397237038897706,0.10049000278551717
2021-01-01 07:00:00,0.31869849094678826,0.3162842996291205,-0.0024141913176677354,0.10967876507613218
2021-01-01 08:00:00,0.6673521968229776,0.10080425501554927,-0.5665479418074284,0.20529039812418207
2021-01-01 09:00:00,0.5024054664477782,0.1422957900181,-0.36010967642967817,0.03785467974641451
2021-01-01 10:00:00,0.3699846610572981,0.002787185567692946,-0.36719747548960513,0.22795652435352368
2021-01-01 11:00:00,0.4447361834589444,0.2226323304991133,-0.2221038529598311,0.0010440243572354734
2021-01-01 12:00:00,0.31934709959353347,0.2827277194982144,-0.036619380095319065,0.06717688351592328
2021-01-01 13:00:00,0.34242036637865647,0.37616391398407534,0.03374354760541887,0.06319096459048476
2021-01-01 14:00:00,0.23711883187722718,0.028284697230947058,-0.20883413464628012,0.2485232514577842
2021-01-01 15:00:00,0.5600414988257235,0.6006292840624702,0.040587785236746665,0.03261341389129953
2021-01-01 16:00:00,0.32776493189382394,0.3829935244659569,0.05522859257213297,0.0072084219666699555
2021-01-01 17:00:00,0.5446955356329881,0.011437152498028832,-0.5332583831349593,0.055464318874939834
2021-01-01 18:00:00,0.2722882166285005,0.09212841377993251,-0.18015980284856797,0.29818056109887314
2021-01-01 19:00:00,0.0510426125873593,0.03984263464879549,-0.01119997793856381,0.26058490541107915
2021-01-01 20:00:00,0.12060324979961805,0.001881064294305281,-0.11872218550531277,0.2508965798599742
2021-01-01 21:00:00,0.4721673083299885,0.0032746479994097896,-0.4688926603305787,0.08763283429253098
2021-01-01 22:00:00,0.5691509998542774,0.00020411414662402805,-0.5689468857076534,0.13947764445839808
2021-01-01 23:00:00,0.2552731250552608,1.8056940869485683e-05,-0.2552550681143913,0.0533248608409947
