,load,pv,schedule,price
2021-01-01 00:00:00,0.45862980151984883,5.83952088150349e-05,-0.4585714063110338,0.2802967623960625
2021-01-01 01:00:00,0.18037828506604708,0.0006009655954316206,-0.17977731947061545,0.2973743461993477
2021-01-01 02:00:00,0.05463234446090678,0.0012284146106381572,-0.05340392985026862,0.2520140162375276
2021-01-01 03:00:00,0.6692811386717351,0.0022241526647076315,-0.6670569860070275,0.01641975022805443
2021-01-01 04:00:00,0.20073720144904192,0.02005516373669501,-0.18068203771234692,0.2172110876247488
2021-01-01 05:00:00,0.6244018199507415,0.015578464183363679,-0.6088233557673778,0.08962318700195367
2021-01-01 06:00:00,0.33740115376405616,0.11005890760470805,-0.22734224615934812,0.25501619974462714
2021-01-01 07:00:00,0.0656717862490246,0.2652465211603185,0.1995747349112939,0.0025650371553750237
2021-01-01 08:00:00,0.37296204406471994,0.06298531823978173,-0.3099767258249382,0.053156299468968306
2021-01-01 09:00:00,0.1552601011419526,0.30424063607320706,0.14898053493125446,0.0363878309877054
2021-01-01 10:00:00,0.48369272625309745,0.009672311761726116,-0.47402041449137133,0.16249843482194495
2021-01-01 11:00:00,0.2665152194989143,0.8457168047938839,0.5792015852949696,0.04003097255133989
2021-01-01 12:00:00,0.6398479506119094,0.1925714238275417,-0.4472765267843677,0.11595775244452006
2021-01-01 13:00:00,0.2625794804424385,1.2979914558274486,1.03541197538501,0.08407591262809838
2021-01-01 14:00:00,0.1648286484179425,0.3043490582746289,0.13952040985668637,0.0797737330707382
2021-01-01 15:00:00,0.21936513507118557,0.14277068521884895,-0.07659444985233663,0.28735912873755975
2021-01-01 16:00:00,0.1496253347857728,0.26021287119302045,0.11058753640724764,0.03741858394319572
2021-01-01 17:00:00,0.3874811932283687,0.008767005167544473,-0.37871418806082424,0.14014691252361872
2021-01-01 18:00:00,0.14690663962244738,0.09773355037582873,-0.049173089246618645,0.05589950611099102
2021-01-01 19:00:00,0.5876771508592112,0.04677872328681276,-0.5408984275723985,0.0984683170055133
2021-01-01 20:00:00,0.49153131139012546,0.002152947358822692,-0.48937836403130275,0.02372758665768303
2021-01-01 21:00:00,0.14797330168934741,0.005310838452049001,-0.14266246323729842,0.0061452917319474555
2021-01-01 22:00:00,0.49663675698145143,2.7253387609341228e-05,-0.4966095035938421,0.1667295201982417
2021-01-01 23:00:00,0.6663804515901687,5.651189364301248e-05,-0.6663239396965257,0.2452722476801567
