,load,pv,schedule,price
2021-01-01 00:00:00,0.6525584603475364,8.203731509450741e-05,-0.6524764230324419,0.23667067673741157
2021-01-01 01:00:00,0.6061966312460775,0.00014816414351220096,-0.6060484671025653,0.05139617121898973
2021-01-01 02:00:00,0.0021493404634254087,0.005988354278298923,0.0038390138148735146,0.08250101487715264
2021-01-01 03:00:00,0.5076955813855553,0.018579840578441906,-0.48911574080711334,0.13990783119340192
2021-01-01 04:00:00,0.12248083357241096,0.03127786662778922,-0.09120296694462174,0.24437596109031084
2021-01-01 05:00:00,0.6238312840234628,0.06670339658210114,-0.5571278874413617,0.016497537127802598
2021-01-01 06:00:00,0.3495906024333547,0.07440193778505767,-0.27518866464829705,0.1287129886109051
2021-01-01 07:00:00,0.5327122368691547,0.2588258286357803,-0.2738864082333744,0.03235235230863701
2021-01-01 08:00:00,0.025616588469677702,0.31394424267680765,0.28832765420712997,0.08452873709144579
2021-01-01 09:00:00,0.39348396823319076,0.9487252914600692,0.5552413232268785,0.008104619792651625
2021-01-01 10:00:00,0.05412568785743794,0.32739544920196106,0.27326976134452313,0.000858549110458079
2021-01-01 11:00:00,0.3870197683006027,0.30616806724316137,-0.08085170105744133,0.2693902793413974
2021-01-01 12:00:00,0.21280529033558218,1.0657619944550532,0.852956704119471,0.005494506100658212
2021-01-01 13:00:00,0.6811332901673285,0.3299788358613732,-0.35115445430595527,0.12506928850417945
2021-01-01 14:00:00,0.3741906223418673,0.03961161372325327,-0.334579008618614,0.02664084323696615
2021-01-01 15:00:00,0.08955976891789617,0.25343523924938305,0.16387547033148686,0.06309570025685254
2021-01-01 16:00:00,0.43828238044831197,0.23547930103411463,-0.20280307941419734,0.2918571431857562
2021-01-01 17:00:00,0.6859519901215171,0.23231552926781657,-0.4536364608537005,0.16870467752305912
2021-01-01 18:00:00,0.05037265939452596,0.07243329920068765,0.022060639806161693,0.011496749750321451
2021-01-01 19:00:00,0.4551998792017847,0.004575647198766006,-0.45062423200301865,0.0706240728290046
2021-01-01 20:00:00,0.4402323707206109,0.014439762544241733,-0.42579260817636916,0.24959918546521254
2021-01-01 21:00:00,0.5309896430541315,0.004848553962881071,-0.5261410890912505,0.27262433201285485
2021-01-01 22:00:00,0.6793599371340822,0.0011443404788276418,-0.6782155966552545,0.25239638188688013
2021-01-01 23:00:00,0.3216144512391573,0.00020906807807833983,-0.3214053831610789,0.2849501203873442
