,load,pv,schedule,price
2021-01-01 00:00:00,0.2986245986289793,0.0,-0.27668207181800974,0.08282656213466362
2021-01-01 01:00:00,0.0768321527983008,0.0,-0.07118663136282177,0.2266561144069933
2021-01-01 02:00:00,0.5782686659474101,0.0,-0.5357782757895,0.24211212419697356
2021-01-01 03:00:00,0.17406876374686897,0.0,-0.16127842921647928,0.19454184939883573
2021-01-01 04:00:00,0.8480346721995641,0.0,-0.7857222451027933,0.07440313768757642
2021-01-01 05:00:00,0.14603951840784646,0.0,-0.13530873446426855,0.26454001768722357
2021-01-01 06:00:00,0.560640775381051,0.0,-0.5194456584965048,0.07046427738196849
2021-01-01 07:00:00,0.1287009601866751,0.0,-0.11924418977171575,0.26524578969545426
2021-01-01 08:00:00,0.6091299817637068,0.0,-0.5643719443562738,0.2820529389359978
2021-01-01 09:00:00,0.06990936600536957,0.0,-0.06477252146894014,0.28199111727582343
2021-01-01 10:00:00,0.3715788563137775,0.0,-0.34427575049299924,0.19884372158202746
2021-01-01 11:00:00,0.6896684477635915,0.0,-0.6389925540990707,0.07308360015283909
2021-01-01 12:00:00,0.5756771022754686,0.0,-0.5333771366693704,0.07830943422927512
2021-01-01 13:00:00,0.44391419601508986,0.0,-0.411295988430881,0.11942652373286772
2021-01-01 14:00:00,0.8252698091700504,0.0,-0.7646301130527988,0.01787297396525542
2021-01-01 15:00:00,0.8136696275277979,0.0,-0.7538822968816623,0.05589206173820883
2021-01-01 16:00:00,0.13870600201774586,0.0,-0.12851407482189486,0.20484062949776163
2021-01-01 17:00:00,0.31068327473883606,0.0,-0.2878546929107643,0.2198743630235336
2021-01-01 18:00:00,0.6785995329339125,0.0,-0.6287369679822092,0.12351643538587087
2021-01-01 19:00:00,0.2238105910660544,0.0,-0.207365295140693,0.27547220873726747
2021-01-01 20:00:00,0.5130143571310075,0.0,-0.475318764278172,0.2498502665353783
2021-01-01 21:00:00,0.8382016177580746,0.0,-0.7766117100441902,0.0903570327805778
2021-01-01 22:00:00,0.5986203930341292,0.0,-0.5546345858231695,0.22311680514389046
2021-01-01 23:00:00,0.5099673219268732,0.0,-0.4724956210506787,0.07987247712246172
