,load,pv,schedule,price
2021-01-01 00:00:00,0.7738933754130412,0.0,-0.846144085850329,0.21292390855220106
2021-01-01 01:00:00,0.7704329954127659,0.0,-0.8423606446618513,0.04077160136996081
2021-01-01 02:00:00,0.7658353102358136,0.0,-0.8373337194487966,0.1655864741923362
2021-01-01 03:00:00,0.2298182225926745,0.0,-0.25127405925091356,0.2897247388401445
2021-01-01 04:00:00,0.6095305707875807,0.0,-0.666436364494813,0.15106840591095191
2021-01-01 05:00:00,0.0802413328140662,0.0,-0.0877326662282551,0.2956227318676606
2021-01-01 06:00:00,0.532599625484235,0.0,-0.5823231436618284,0.2617871965287656
2021-01-01 07:00:00,0.5798586126158853,0.0,-0.6339942313531792,0.25978802975132953
2021-01-01 08:00:00,0.304889346610578,0.0,-0.3333538258233865,0.1751134046122367
2021-01-01 09:00:00,0.6318036392130925,0.0,-0.6907888473054172,0.24244640718531973
2021-01-01 10:00:00,0.4915935750610374,0.0,-0.53748876705129,0.1489639696574286
2021-01-01 11:00:00,0.5455257209234543,0.0,-0.5964560197872957,0.033499119135553354
2021-01-01 12:00:00,0.12350223164264773,0.0,-0.13503240396387914,0.08073086017611683
2021-01-01 13:00:00,0.5868431850834673,0.0,-0.6416308837311419,0.2346379641337784
2021-01-01 14:00:00,0.06242795174670356,0.0,-0.06825622733109753,0.04325106883738726
2021-01-01 15:00:00,0.12088851445498405,0.0,-0.13217467005544942,0.19640240836608205
2021-01-01 16:00:00,0.11834378160995572,0.0,-0.12939236087010383,0.2522728059340459
2021-01-01 17:00:00,0.24172427678320196,0.0,-0.2642916630438799,0.233752084725596
2021-01-01 18:00:00,0.744003249027544,0.0,-0.8134634163034308,0.13011317244651738
2021-01-01 19:00:00,0.44745046069589,0.0,-0.4892244501082111,0.12065257192287963
2021-01-01 20:00:00,0.42538382100873107,0.0,-0.46509766822961657,0.14027636761744233
2021-01-01 21:00:00,0.8756471159376702,0.0,-0.9573975588654089,0.2466827892198456
2021-01-01 22:00:00,0.09565136506021499,0.0,-0.10458137958089549,0.19977018941373498
2021-01-01 23:00:00,0.32085602893140464,0.0,-0.35081115811959324,0.2922272042623142
