,load,pv,schedule,price
2021-01-01 00:00:00,0.8197174824132886,0.0,-0.6488787096882843,0.276260459151579
2021-01-01 01:00:00,0.8897110843899507,0.0,-0.7042848210760041,0.15882755743890362
2021-01-01 02:00:00,0.41898743188893584,0.0,-0.33166551892890705,0.2637488206488305
2021-01-01 03:00:00,0.19496062053130037,0.0,-0.1543285322132427,0.10320904486945956
2021-01-01 04:00:00,0.09369784547061788,0.0,-0.0741701115005537,0.04055303757409765
2021-01-01 05:00:00,0.972968620610962,0.0,-0.7701905066737614,0.014136783785403428
2021-01-01 06:00:00,0.8030159339273214,0.0,-0.6356579605108175,0.09661175609345717
2021-01-01 07:00:00,0.793818074958712,0.0,-0.628377043624825,0.1333324254441344
2021-01-01 08:00:00,0.7169866844497552,0.0,-0.5675582193266837,0.20981123717259567
2021-01-01 09:00:00,0.04550210628292284,0.0,-0.03601893170075874,0.13385485131012562
2021-01-01 10:00:00,0.8425890681468372,0.0,-0.6669835877196979,0.07770292636562176
2021-01-01 11:00:00,0.36681438200973243,0.0,-0.29036594680504285,0.2853405982286056
2021-01-01 12:00:00,0.6831678473990327,0.0,-0.5407876260193091,0.20953956549977507
2021-01-01 13:00:00,0.29408661363571575,0.0,-0.23279550148270292,0.05351560567964767
2021-01-01 14:00:00,0.409976924269154,0.0,-0.32453290716522054,0.23155333933850109
2021-01-01 15:00:00,0.3427454932497179,0.0,-0.27131329779205665,0.23530806619804823
2021-01-01 16:00:00,0.8565244461891683,0.0,-0.6780146689362472,0.01475116199109948
2021-01-01 17:00:00,0.23528783025559463,0.0,-0.1862510767150271,0.009206214313046834
2021-01-01 18:00:00,0.3571855734211836,0.0,-0.2827438952728749,0.01696133736208517
2021-01-01 19:00:00,0.8014157975675366,0.0,-0.6343913114045843,0.02761147912030809
2021-01-01 20:00:00,0.3902275963276727,0.0,-0.3088995716480233,0.02305495663297249
2021-01-01 21:00:00,0.16037021592684209,0.0,-0.12694717511291898,0.06790678181663262
2021-01-01 22:00:00,0.05294260880556256,0.0,-0.04190874591102673,0.1555636601397182
2021-01-01 23:00:00,0.9024569104484385,0.0,-0.7143742669450784,0.1923144535511858
